city,place_name,category,lat,lon
CHENNAI,London Harley Street Women And Fertility Centre,hospital,12.9609724,80.2421492
CHENNAI,Gas Hospital,hospital,13.003026,80.2540981
CHENNAI,Dr.Bala Subramanian,hospital,13.0465056,80.2423799
CHENNAI,Swasthik Health Care center,hospital,13.1297134,80.2506039
CHENNAI,NRV Hospital,hospital,13.13468,80.243196
CHENNAI,Govt Kilpauk Medical College Hospital,hospital,13.07832,80.243753
CHENNAI,Rasi Hospital,hospital,13.12038,80.285818
CHENNAI,Government Maternity And Child Hospital,hospital,13.0991743,80.2301988
CHENNAI,Cloudnine Hospital - Chennai,hospital,13.0433937,80.2461174
CHENNAI,Shifa Hospital And Reasearch Centre,hospital,13.061988,80.2745135
CHENNAI,Govt. Stanley Hospital,hospital,13.10618,80.286804
CHENNAI,Subam Specialities Hospitals,hospital,13.0469783,80.1895003
CHENNAI,Govt Peripheral Hospital Periyar Nagar,hospital,13.1153048,80.2233851
CHENNAI,Be Well Hospital,hospital,13.0431134,80.2453103
CHENNAI,Hera Hospital,hospital,13.0508643,80.1922458
CHENNAI,Government Unani Hospital,hospital,13.1129012,80.2957982
CHENNAI,Meenakshi Hospital & Childrens Hospital,hospital,13.0586646,80.2428501
CHENNAI,Hiba Hospital,hospital,13.0616195,80.275793
CHENNAI,A.R.A Hospital For Women,hospital,13.0508818,80.2735131
CHENNAI,Priyas Medical Centre,hospital,13.0594024,80.1954415
CHENNAI,Dr. Rai Memorial Medical Centre,hospital,13.044837,80.2475507
CHENNAI,Medway Hospitals,hospital,13.0535971,80.2275376
CHENNAI,Seven Wells Hospital,hospital,13.0993782,80.2825418
CHENNAI,Government Hospital,hospital,13.068807,80.2672078
CHENNAI,Standard Hospital,hospital,13.0524675,80.1898468
CHENNAI,Chennai Corporation Hospital,hospital,13.1142928,80.2844517
CHENNAI,Guru Raghavendra Hospital,hospital,13.0410091,80.1964532
CHENNAI,Seethapathy clinic & Hospital,hospital,13.0487028,80.2645448
CHENNAI,Kvt Health Speciality Hospital,hospital,13.1267531,80.2489796
CHENNAI,Sakthi Hospital &Reasearch Centre Helath Care Organization,hospital,13.0572714,80.2757357
CHENNAI,Women And Children Foundation Hospitals T-Nagar,hospital,13.0480821,80.2329957
CHENNAI,Annai multispeciality hospital,hospital,13.0538856,80.1927125
CHENNAI,Firm Hospital,hospital,13.0916464,80.2139939
CHENNAI,The Best Hospital Private Ltd,hospital,13.0535089,80.2195494
CHENNAI,Chennai Corporation Hospital,hospital,13.0887,80.256712
CHENNAI,Triplicane Government Hospital,hospital,13.060986,80.2747981
CHENNAI,Government Hospital For Ladies And Children,hospital,13.0590564,80.1928218
CHENNAI,SIMS Hospital,hospital,13.0561828,80.2478331
CHENNAI,Suraj Hospital,hospital,12.9107782,80.1967559
CHENNAI,Sunrays Laproscopic Centre,hospital,13.0319129,80.2099892
CHENNAI,Arun Hospital,hospital,12.9408644,80.1828683
CHENNAI,Motherhood Hospital,hospital,13.0312006,80.2511993
CHENNAI,"Government Hospital, Adyar",hospital,12.9979497,80.2562121
CHENNAI,Gunasekaran Hospitals Pvt.Ltd,hospital,13.0374624,80.2389389
CHENNAI,Kumaran Specialities Hospital,hospital,13.03968,80.21204
CHENNAI,Arokiya hospital,hospital,13.0374234,80.190944
CHENNAI,Genesis Womens Hospital,hospital,13.034922,80.2465468
CHENNAI,Radhatri Nethralaya,hospital,13.0342203,80.2398192
CHENNAI,Kavery Hospital,hospital,13.038362,80.2572398
CHENNAI,Kanamapet Government Hospital,hospital,13.0298989,80.2261208
CHENNAI,Government Hospital Alandur,hospital,13.0048164,80.2025432
CHENNAI,Janani Hospital,hospital,13.0313233,80.1909256
CHENNAI,T.K.R. Hospital,hospital,12.9342227,80.1807557
CHENNAI,Deepam Rehabilitation Centre,hospital,12.9163865,80.1789307
CHENNAI,HCL Health Care,hospital,12.9044723,80.216804
CHENNAI,Subasree Hospital,hospital,12.916822,80.1940932
CHENNAI,Centre For Vision and Eye Surgery,hospital,12.8948311,80.2233057
CHENNAI,Shri Sai Children's Hospital and Dental Clinic,hospital,12.912214,80.229384
CHENNAI,Sri Balaji Hospital,hospital,12.9178242,80.190331
CHENNAI,S.V. Hospital,hospital,12.9069075,80.2026845
CHENNAI,SV Hospital,hospital,12.9319677,80.2326252
CHENNAI,Karthick Children's Hospital,hospital,12.9123221,80.192466
CHENNAI,Arun Hospital,hospital,12.9149784,80.1948032
CHENNAI,Radial Ortho Speciality Hospital,hospital,12.9131978,80.1915965
CHENNAI,Jayam Hospital,hospital,12.9498749,80.2381651
CHENNAI,Maternity and Child Care Hospital,hospital,12.9164866,80.1896622
CHENNAI,Shri Balaji Diabetes Hospital,hospital,12.9150069,80.1929516
CHENNAI,Dhanvantri Multi Speciality,hospital,12.9402236,80.2412342
CHENNAI,Annai Teresa Hospital,hospital,12.9184999,80.1892056
CHENNAI,Swaram Hospital and Speciality Clinic,hospital,12.9011793,80.2286
CHENNAI,C-Dot Hospital,hospital,12.9072738,80.2027359
CHENNAI,KL Hospital,hospital,12.9006729,80.2283278
CHENNAI,Mugavari Eye Hospital and Research Institute,hospital,12.9167105,80.1921463
CHENNAI,Global Hospital,hospital,12.9060064,80.2072713
CHENNAI,Dr. Velmurugan Hospital,hospital,12.9296419,80.2029589
CHENNAI,AM Hospital,hospital,12.9344546,80.1819961
CHENNAI,Inbam Hospital,hospital,12.9339688,80.2041509
CHENNAI,Hindusthan Hospital,hospital,12.9393514,80.1806898
CHENNAI,RKP Hospital,hospital,12.9379829,80.1799993
CHENNAI,Muthu Multi Speciality Hospital and Pharmacy,hospital,12.928263,80.200805
CHENNAI,Raj Joty Eye Hospital,hospital,12.935221,80.181802
CHENNAI,V Cure Hospital,hospital,12.9280452,80.199546
CHENNAI,V.S. Hospital,hospital,12.933726,80.1811973
CHENNAI,Shakthi Hospital,hospital,12.9753651,80.2543198
CHENNAI,Hale and Healthy Hospitals,hospital,12.9757686,80.2590077
CHENNAI,Rathna Hospital,hospital,13.0087475,80.1937172
CHENNAI,S.S. Hospital,hospital,13.0036449,80.2030844
CHENNAI,Dhanraj Hospital,hospital,13.0017797,80.2033269
CHENNAI,Nalam Hospital,hospital,13.0164671,80.1772853
CHENNAI,Promed Hospital,hospital,12.9751423,80.2582571
CHENNAI,Happy Clinic Hospital,hospital,12.9693629,80.2566138
CHENNAI,Jaya Sri Hospital,hospital,13.0027883,80.207025
CHENNAI,Kedar Hospital,hospital,13.0441663,80.1364773
CHENNAI,Kaanthi Makapperu Hospital,hospital,13.003406,80.2063632
CHENNAI,Medforte Health Care,hospital,12.9700475,80.1499015
CHENNAI,Contonment Board General Hospital,hospital,12.97059,80.148318
CHENNAI,Corporation Hospital,hospital,12.9915347,80.2615046
CHENNAI,Relief Dental Hospitals,hospital,12.978253,80.258947
CHENNAI,Accu Hospital,hospital,13.041251,80.267354
CHENNAI,Kalyani Hospital,hospital,13.0512111,80.273209
CHENNAI,Triveni Hospital,hospital,13.0385371,80.2581929
CHENNAI,SMK Hospital,hospital,12.986383,80.260187
CHENNAI,Uma Sankaran Siddha Hospital,hospital,12.9916719,80.2624479
CHENNAI,Vasantha Hospital,hospital,13.0490602,80.2747953
CHENNAI,Orthomed Hospital,hospital,13.0454703,80.2668731
CHENNAI,Mint Hospitals,hospital,13.0013494,80.258796
CHENNAI,Saanvi Fertility Centre Urology and Stone Centre,hospital,13.0436591,80.2639406
CHENNAI,The Crescent Hospital,hospital,13.0528771,80.2727865
CHENNAI,Syma Hospital,hospital,13.0546321,80.2774772
CHENNAI,Sri Parthasarathy Hospital,hospital,13.0547617,80.2756509
CHENNAI,Ashwini Hospital,hospital,12.9890173,80.2599586
CHENNAI,R.S. Hospital,hospital,13.0549375,80.2068588
CHENNAI,Arun Vijaya Hospitals,hospital,13.038873,80.192755
CHENNAI,C.M. Hospital,hospital,13.0553167,80.2012868
CHENNAI,Shali Day & Night Hospital,hospital,13.051996,80.204702
CHENNAI,Koncept Hospitals,hospital,13.051051,80.243818
CHENNAI,Diawin Multi Speciality Siddha Hospital,hospital,13.0520108,80.2076585
CHENNAI,G G Hospital,hospital,13.0554543,80.2477343
CHENNAI,K R S Hospitals,hospital,13.0616711,80.2434943
CHENNAI,Sterling Hospitals,hospital,13.0616367,80.243704
CHENNAI,Lily Shantha Hospital,hospital,13.0516365,80.1939117
CHENNAI,Dr. Maibbar Hospital,hospital,13.0594426,80.2459459
CHENNAI,Swastik Hospital,hospital,13.0539266,80.1991968
CHENNAI,Standard Hospital,hospital,13.0526943,80.1899425
CHENNAI,MM Hospital,hospital,13.0527721,80.191781
CHENNAI,Arun Hospital,hospital,13.0514652,80.2031882
CHENNAI,Krishna Geetham Vaidyasala,hospital,13.0538214,80.1989274
CHENNAI,Agm Hospital,hospital,13.0802093,80.2522439
CHENNAI,Dr. Sambandam Eye Hospital,hospital,13.0886474,80.2416011
CHENNAI,Sugumar Hospital,hospital,13.0828855,80.2709938
CHENNAI,Ranjith Hospital,hospital,13.0888843,80.2418555
CHENNAI,Mythili Hospitals,hospital,13.0704319,80.2421491
CHENNAI,Santosham Chest Hospital,hospital,13.0746638,80.2537976
CHENNAI,Tune 32 Hospital,hospital,13.0715459,80.2622655
CHENNAI,Pandalai Hospital,hospital,13.0771575,80.2450769
CHENNAI,Centre For Gastro Esophageal Disorders,hospital,13.0786423,80.2540859
CHENNAI,Be Well Hospital,hospital,13.0807479,80.2340062
CHENNAI,Puttur Kattu Hospital,hospital,13.0812406,80.2506114
CHENNAI,An-Noor Eye Hospital,hospital,13.0849581,80.2669979
CHENNAI,Herbzalive Ayurveda Hospital,hospital,13.0793874,80.2473996
CHENNAI,Meta Hospital,hospital,13.0826737,80.2705905
CHENNAI,Dr. H. Yogish Hospital,hospital,13.0737332,80.2268354
CHENNAI,Neuro Hospital,hospital,13.0713435,80.2625981
CHENNAI,Murugan Hospitals,hospital,13.0833684,80.234299
CHENNAI,Amrit Hospital,hospital,13.0811868,80.2520834
CHENNAI,Mercury Hospital,hospital,13.071832,80.260048
CHENNAI,Naz Unani Hospital,hospital,13.0850158,80.2699983
CHENNAI,S.K. Selvam Hospital,hospital,13.0761303,80.2694819
CHENNAI,Apollo Hospital,hospital,13.0825738,80.2710331
CHENNAI,Kola Saraswathi Agarwal Samaj Health Centre,hospital,13.0813334,80.2553965
CHENNAI,Demo Hospital,hospital,13.0844036,80.2454945
CHENNAI,Gremaltes Hospital,hospital,13.0793157,80.2290477
CHENNAI,Srl Hospital,hospital,13.0814203,80.2333756
CHENNAI,Periyar Maniammai Hospital,hospital,13.0811497,80.2620778
CHENNAI,Red Cross Hospital,hospital,13.074301,80.267569
CHENNAI,Ponmalligai Hospitals,hospital,13.0768584,80.2339377
CHENNAI,V S Hospital,hospital,13.1216771,80.2236766
CHENNAI,Iyyappa Multi Speciality Hospitals,hospital,13.1160443,80.2454243
CHENNAI,GK Hospital,hospital,13.113594,80.2394367
CHENNAI,Dr. Kleela Hospital,hospital,13.1155627,80.2457851
CHENNAI,Bluemed Healthcare,hospital,13.1297562,80.2172747
CHENNAI,St. Joseph Cluny Hospital,hospital,13.1204837,80.2243993
CHENNAI,Dr. A C Aruldas Hospital,hospital,13.1102652,80.2418486
CHENNAI,Bharathiraja Hospitals,hospital,13.1300779,80.216941
CHENNAI,Kolathur Multi Speciality and Research Centre,hospital,13.1222839,80.2160951
CHENNAI,Arul Childs Hospital,hospital,13.1185,80.2258076
CHENNAI,KCK Hospital,hospital,13.129071,80.2159086
CHENNAI,Sugar Hospital,hospital,13.121994,80.2236309
CHENNAI,Retteri Kumaran Hospital,hospital,13.129869,80.214109
CHENNAI,Government Hospital,hospital,13.1093369,80.2312849
CHENNAI,K.H.M. Hospital,hospital,13.129327,80.2152624
CHENNAI,Sankar Eye Hospital,hospital,13.1131038,80.2404022
CHENNAI,Niranjana Hospital,hospital,13.1101477,80.2244516
CHENNAI,Parvatham Hospital,hospital,13.1148422,80.2441515
CHENNAI,U.S. Hospital,hospital,13.1263043,80.2192658
CHENNAI,Bharani Hospital,hospital,13.1106227,80.2374461
CHENNAI,K.M. Nursing Home,hospital,13.0371216,80.2013389
CHENNAI,Military Hospital,hospital,13.0117736,80.1941708
CHENNAI,உழைப்பாளி மருத்துவமனை,hospital,13.0487242,80.2036274
CHENNAI,KS Bone and Joint Clinic - Ortho,hospital,13.026029,80.212368
CHENNAI,Shens Multi-Speciality Hospital,hospital,13.0318828,80.2103124
CHENNAI,Sanjeevani Ayurvedic Hospital,hospital,12.9120483,80.2489789
CHENNAI,Prashanth Hospitals,hospital,12.9784544,80.2214698
CHENNAI,Geri care hospital,hospital,13.0439323,80.2407095
CHENNAI,Women And Children Foundation Hospital,hospital,13.1180276,80.2126037
CHENNAI,Frame of Mind - SCARF Psychiatric Hospital,hospital,13.0972767,80.1982422
CHENNAI,Vasantha Memorial Cancer Centre,hospital,13.040756,80.2146876
CHENNAI,KHM,hospital,13.084556,80.2130458
CHENNAI,Jananam fertility centre,hospital,12.9569147,80.2513405
CHENNAI,Dental College & Hospital,hospital,12.8705153,80.2233736
CHENNAI,"Commissioner of Police office, Greater chennai Police",hospital,13.081276,80.2631177
CHENNAI,Dr Bala's Skin clinic,hospital,12.9831959,80.2013573
CHENNAI,Vadivelu Hospital,hospital,13.1002212,80.2400853
CHENNAI,Iswarya Fertility Center,hospital,13.0064894,80.2504829
CHENNAI,Good Shepard hospital,hospital,12.9810842,80.2343492
CHENNAI,Chola Sheraton,hotel,13.0453871,80.2573123
CHENNAI,Samco,hotel,13.0382411,80.256529
CHENNAI,Eldams Lodge,hotel,13.0390202,80.2488531
CHENNAI,Green Park - Chennai,hotel,13.051048,80.2081917
CHENNAI,Le Royal Meridian,hotel,13.0070349,80.2055161
CHENNAI,Residency Towers,hotel,13.0402539,80.2437255
CHENNAI,Accord Metropolitan,hotel,13.0459441,80.2425563
CHENNAI,Courtyard Marriott,hotel,13.0459725,80.2477447
CHENNAI,Hotel Mount Palace,hotel,13.0404792,80.2469187
CHENNAI,Trident Hilton,hotel,12.9935805,80.1862283
CHENNAI,Radisson Blu Hotel,hotel,12.9940405,80.1876359
CHENNAI,Hotel Clarion,hotel,13.0434191,80.2711218
CHENNAI,Palmgrove,hotel,13.0528514,80.2480182
CHENNAI,Barathi Hostel,hotel,13.0575776,80.2630724
CHENNAI,Hotel Maris,hotel,13.0452178,80.2578584
CHENNAI,New Woodlands,hotel,13.0453549,80.2621727
CHENNAI,Hotel Savera,hotel,13.0460029,80.2612636
CHENNAI,Sangeetha Residency,hotel,13.0367415,80.2672996
CHENNAI,Hotel Aruna Inn,hotel,13.066127,80.2422523
CHENNAI,Sridevi Park,hotel,13.0453722,80.2330855
CHENNAI,Orient Inn,hotel,13.0457449,80.2589389
CHENNAI,Deccan Plaza,hotel,13.0465348,80.2666728
CHENNAI,Broadlands Lodge,hotel,13.0630301,80.273438
CHENNAI,Park Sheraton Residency,hotel,13.0294193,80.2495759
CHENNAI,Raintree,hotel,13.028834,80.253197
CHENNAI,Hotel Checkers,hotel,13.0142025,80.2228881
CHENNAI,Rani Meyyamai Hostel,hotel,13.0649764,80.2592643
CHENNAI,ITDC Hotel Kanchi,hotel,13.0644831,80.2578567
CHENNAI,Lemon Tree Hotel,hotel,13.0111805,80.2246934
CHENNAI,GLM Meridian,hotel,13.0326957,80.2395062
CHENNAI,Hotel Picnic,hotel,13.0363286,80.2679907
CHENNAI,Esthell Continental Hotel,hotel,13.007268,80.2594014
CHENNAI,GRT Business Hotel,hotel,13.0397233,80.2453615
CHENNAI,Hotel ashoka,hotel,13.0724389,80.2605699
CHENNAI,Le Waterina,hotel,12.9732112,80.2650024
CHENNAI,Best Guest House,hotel,13.0334876,80.2306962
CHENNAI,Bell Central,hotel,13.080643,80.26928
CHENNAI,Ginger Hotel,hotel,12.990989,80.242128
CHENNAI,HIVE HOTEL,hotel,12.9315233,80.2332487
CHENNAI,The Hive,hotel,12.9295546,80.2321618
CHENNAI,Aloft,hotel,12.8996647,80.2282352
CHENNAI,Westin,hotel,12.9894247,80.2208305
CHENNAI,The Raintree Hotel,hotel,13.0339315,80.2438998
CHENNAI,Ammu Palace,hotel,13.0660462,80.2672752
CHENNAI,Ammu Palace,hotel,13.0658923,80.2671647
CHENNAI,Vistana,hotel,13.040252,80.2364037
CHENNAI,grand sweet and snacks (Amritham Restaurant),hotel,13.0470653,80.2351498
CHENNAI,friends hotel,hotel,13.02759,80.13303
CHENNAI,Hotel Aarun,hotel,13.0247041,80.2165248
CHENNAI,Amma Unavagam,hotel,13.0249392,80.2198305
CHENNAI,Amma Unavagam,hotel,13.0246097,80.2125531
CHENNAI,The Gateway Hotel IT Expressway Chennai,hotel,12.9055936,80.2277311
CHENNAI,Ponnusamy Hotel,hotel,12.9047334,80.2278475
CHENNAI,Lakshmi Nest,hotel,13.0086025,80.2498155
CHENNAI,Hotel City Gate,hotel,12.9878328,80.2556935
CHENNAI,Hotel Mines,hotel,13.0236643,80.2066037
CHENNAI,Lemon Tree Hotel Shimona,hotel,13.0201552,80.1848739
CHENNAI,Emirates Residency,hotel,13.0731091,80.2009166
CHENNAI,Amma Unavagam,hotel,13.0326902,80.2168568
CHENNAI,The Spring Hotel,hotel,13.0530637,80.2483204
CHENNAI,Bai kadai,hotel,13.0198261,80.1430544
CHENNAI,Muniyandi Vilase Hotel,hotel,13.0202551,80.1436539
CHENNAI,Hotel Imperial Plaza,hotel,13.0772269,80.2629526
CHENNAI,Hotel Victoria,hotel,13.0768942,80.2625212
CHENNAI,Hotel Pandian,hotel,13.0755628,80.2627183
CHENNAI,Hotel Masa,hotel,13.0757272,80.2624076
CHENNAI,The King’s Hotel,hotel,13.0724048,80.2551543
CHENNAI,அம்மா உணவகம்,hotel,13.0315385,80.2450231
CHENNAI,Holiday Inn Express Chennai OMR Thoraipakkam,hotel,12.9300691,80.2300221
CHENNAI,Hotel Shelter Inn,hotel,13.0328612,80.2660641
CHENNAI,Jai Ganesha Bhavan,hotel,13.0104467,80.19864
CHENNAI,The Belstead,hotel,13.062277,80.2455306
CHENNAI,Grand Oliver,hotel,13.082574,80.2700756
CHENNAI,Celebrity Inn,hotel,13.0568213,80.2430069
CHENNAI,Park Elanza,hotel,13.0566294,80.2428454
CHENNAI,Oyo Neha,hotel,13.0540714,80.2465575
CHENNAI,Oyo SilverKey,hotel,13.0555339,80.2464988
CHENNAI,Royal Residency,hotel,13.0270224,80.2107828
CHENNAI,Amma Unavagam,hotel,13.016345,80.1917776
CHENNAI,Samuthaya Koodam,hotel,13.0278165,80.211374
CHENNAI,G R Guest House,hotel,13.0296004,80.2090818
CHENNAI,The Residency,hotel,13.0448669,80.2407673
CHENNAI,Buhari hotel,hotel,13.0471004,80.2445843
CHENNAI,Hotel Chennai Deluxe,hotel,13.0697125,80.1987229
CHENNAI,فندق موريا,hotel,13.0489323,80.2088591
CHENNAI,The Park Avenue Hotel,hotel,13.0839868,80.2702476
CHENNAI,Ganpathy Bhavan,hotel,13.0861823,80.2123869
CHENNAI,Hotel Dhans,hotel,12.9810213,80.2314397
CHENNAI,Greens Suite,hotel,13.0814738,80.2703442
CHENNAI,SPOT ON OYO RKH Inn,hotel,13.0570203,80.2734588
CHENNAI,White Park,hotel,13.0838575,80.269664
CHENNAI,4U,hotel,13.0813777,80.2703526
CHENNAI,Hotel M Grand,hotel,13.0493431,80.2400216
CHENNAI,Hotel ganga,hotel,13.1281889,80.2016551
CHENNAI,Goutham Manor,hotel,13.0635038,80.2441861
CHENNAI,Grace Residency Airport,hotel,12.9807835,80.1643354
CHENNAI,The Madras Grand,hotel,13.07518,80.2560202
CHENNAI,Mango Hill,hotel,13.0517341,80.2405153
CHENNAI,The hotel royal plaza,hotel,13.0695934,80.1982775
CHENNAI,Kaira Park,hotel,13.0350289,80.25741
CHENNAI,அண்ணா நகர் கோபுரம்,viewpoint,13.0863046,80.2137898
CHENNAI,arun anna room,viewpoint,13.0585933,80.2075767
CHENNAI,idea showroom,viewpoint,13.048233,80.2119691
CHENNAI,Sangeetha hostel,viewpoint,13.0662111,80.2311828
CHENNAI,Ambedkar Memorial,attraction,13.0193208,80.266984
CHENNAI,Rajaji Memorial,attraction,13.0064804,80.2391664
CHENNAI,Bakthavachalam Memorial,attraction,13.0067142,80.2362341
CHENNAI,Kamaraj Memorial,attraction,13.006922,80.2355846
CHENNAI,Snake Park,attraction,13.0032701,80.2384929
CHENNAI,Brodie Castle,attraction,13.0158394,80.2628474
CHENNAI,Birla Planetarium,attraction,13.0119591,80.2440161
CHENNAI,Cholamandal Artists' Village,attraction,12.9229059,80.2517281
CHENNAI,CHENNAI CORPORATION PARK,attraction,13.0263685,80.2171939
CHENNAI,CHICKEN 65 SHOP,attraction,13.0323409,80.2200818
CHENNAI,MLA OFFICE ,attraction,13.0247674,80.2182663
CHENNAI,DUGAR GROUP OF COMPANY,attraction,13.0684992,80.2605802
CHENNAI,BHARAT SCANS,attraction,13.0337069,80.2122522
CHENNAI,s.sriram,attraction,13.0229114,80.1850132
CHENNAI,அக்பர் மருந்து மில்,attraction,13.0347941,80.273749
CHENNAI,சென்னை மெரினா கலங்கரை விளக்கம்,attraction,13.039631,80.2794168
CHENNAI,Former site of Binny Mills Building,attraction,13.0908999,80.2876055
COIMBATORE,Indian Oil,fuel,11.0676625,77.0998701
COIMBATORE,Bharat Petroleum,fuel,11.0740038,77.10848
COIMBATORE,HP,fuel,11.0813425,77.1213385
COIMBATORE,Hindusthan Petroleum,fuel,11.0784089,76.9418801
COIMBATORE,ARC Bharat Petroleum,fuel,11.0275851,76.9514438
COIMBATORE,Indian Oil,fuel,11.2164596,77.0850864
COIMBATORE,Indian Oil,fuel,11.1273864,77.0303319
COIMBATORE,HP,fuel,11.08003,77.0042231
COIMBATORE,Indian Oil,fuel,11.039519,76.9805839
COIMBATORE,HP,fuel,11.0153511,76.9676319
COIMBATORE,BP,fuel,11.012646,76.9673432
COIMBATORE,Ramsons Petrol Station,fuel,11.0108923,76.9820694
COIMBATORE,Indian Oil,fuel,10.9954301,76.9757862
COIMBATORE,IBP,fuel,10.9630048,76.9550773
COIMBATORE,HP,fuel,11.2769057,76.9842852
COIMBATORE,HP Petrol Bunk,fuel,11.0217902,76.9523462
COIMBATORE,BP Petrol Bunk,fuel,11.0216235,76.9524414
COIMBATORE,HP Petrol Bunk,fuel,11.3005048,76.9411625
COIMBATORE,BP Gas Station,fuel,11.2905967,76.9584305
COIMBATORE,Indian Oil,fuel,11.0094398,76.9441479
COIMBATORE,Bharat Petroleum Retail Outlet,fuel,11.0530119,76.9939054
COIMBATORE,Bharat Petroleum,fuel,11.0519614,76.9924402
COIMBATORE,Indian Oil,fuel,11.0517919,76.992171
COIMBATORE,Reliance Petrol bunk,fuel,11.0923408,76.9383442
COIMBATORE,Marudur Fuels,fuel,11.2327455,76.9015115
COIMBATORE,Bharat Petroleum,fuel,11.0314324,76.9762591
COIMBATORE,HP,fuel,11.0092041,76.9669118
COIMBATORE,Fuel Station,fuel,11.2420031,76.8856529
COIMBATORE,Sri Abirami Agencies Petrol Bunk,fuel,11.2330068,76.9009814
COIMBATORE,Sri Ambal & Co,fuel,11.2358911,77.1075892
COIMBATORE,Indian oil,fuel,11.2851863,76.9667283
COIMBATORE,Indian Oil Corporation Petrol Bunk,fuel,10.6454032,76.9723116
COIMBATORE,Petrol Bunk,fuel,10.6414455,76.9624246
COIMBATORE,Indian Oil,fuel,11.027993,77.076201
COIMBATORE,Indian Oil,fuel,11.2329842,77.0996325
COIMBATORE,HP,fuel,11.2330963,77.100358
COIMBATORE,Bharat Petroleum,fuel,11.288206,76.9615547
COIMBATORE,Bharat Petroleum,fuel,11.0814333,76.9409426
COIMBATORE,Gas Station,fuel,11.0574171,76.91343
COIMBATORE,Indian Oil Pump,fuel,10.9968795,76.8474822
COIMBATORE,HP,fuel,11.02043,76.9181459
COIMBATORE,Bharat Petroleum,fuel,11.0219737,76.9147912
COIMBATORE,Indian Oil,fuel,11.1124779,77.0305876
COIMBATORE,HP,fuel,11.3141918,77.004036
COIMBATORE,Indianoil,fuel,10.8238413,76.8698173
COIMBATORE,Bharat Petroleum,fuel,11.0025063,77.0407173
COIMBATORE,Bharath petroleum,fuel,11.1133588,76.9353139
COIMBATORE,HP petrol bunk,fuel,11.0051914,76.9458676
COIMBATORE,Indian oil,fuel,11.0814851,77.1901004
COIMBATORE,HP,fuel,11.3012665,76.9126439
COIMBATORE,Essar,fuel,11.2376279,76.9666788
COIMBATORE,Indian Oil,fuel,11.314004,76.9285936
COIMBATORE,Indian Oil,fuel,11.1112531,76.7634756
COIMBATORE,HP,fuel,11.0198182,77.0223927
COIMBATORE,Shell,fuel,11.0128025,77.0242776
COIMBATORE,Bharat petroleum products,fuel,11.0832597,76.9832303
COIMBATORE,Nayara,fuel,11.0535979,77.0624604
COIMBATORE,Shell,fuel,11.0480085,77.0547717
COIMBATORE,HP,fuel,10.9890935,77.0883473
COIMBATORE,Nayara,fuel,11.0430367,77.1164235
COIMBATORE,HP,fuel,11.0450053,77.1174238
COIMBATORE,Bharat Petroleum,fuel,11.0618871,77.1118646
COIMBATORE,HP,fuel,11.0667526,77.1100421
COIMBATORE,Bharat Petroleum,fuel,11.0760758,77.1131312
COIMBATORE,Bharat Petroleum,fuel,10.9740857,77.0399491
COIMBATORE,Petrol Pump,fuel,10.6624964,77.003966
COIMBATORE,Nayara,fuel,11.2844847,76.9674639
COIMBATORE,Bharat Petroleum,fuel,11.011671,76.9429975
COIMBATORE,Essar Petroleum,fuel,11.0066097,77.0150251
COIMBATORE,HP,fuel,10.8843595,76.9122835
COIMBATORE,Indian Oil,fuel,10.8691754,76.8861351
COIMBATORE,SREC Health Center,hospital,11.1005451,76.9637445
COIMBATORE,Sri Ramakrishna Dental Hospital,hospital,11.0212988,76.9883526
COIMBATORE,Ellen Multispeciality Hospital,hospital,11.0213634,76.9708723
COIMBATORE,GP Hospital,hospital,11.0201233,76.9710726
COIMBATORE,Saravana Dental Care Hospital,hospital,11.0028292,76.9513725
COIMBATORE,Senthil Hospital,hospital,11.0089752,76.9578034
COIMBATORE,Dr. S. G. Rajarathinam Hospital,hospital,11.0095256,76.9619316
COIMBATORE,"K. G. Hospital, Coimbatore",hospital,11.0004227,76.9715023
COIMBATORE,Sengaliappan Nursing Home,hospital,11.0165542,76.955239
COIMBATORE,Bala Hospital,hospital,10.9969296,76.995705
COIMBATORE,"Ganga Medical Centre and Hospitals Pvt. Ltd ,Ramnagar",hospital,11.0158724,76.9594235
COIMBATORE,Krishna Nursing Home,hospital,11.0152327,76.9593766
COIMBATORE,"Kongunad Hospital, Coimbatore",hospital,11.018058,76.9604883
COIMBATORE,Sheela Clinic,hospital,11.01843,76.9604642
COIMBATORE,"Surya Hospital, Coimbatore",hospital,11.0390101,76.979517
COIMBATORE,Fair Pharma,hospital,10.8927566,76.9246984
COIMBATORE,Vasan eye Care Hospital,hospital,10.9560967,76.9540004
COIMBATORE,PSG Hospitals,hospital,11.0188398,77.0073136
COIMBATORE,K T V R Group Hospital,hospital,11.026167,76.9499384
COIMBATORE,Coimbatore Bone and Joint Foundation (P) Ltd.,hospital,11.0149404,76.9543844
COIMBATORE,"Womens Medical Centre, Coimbatore",hospital,11.0337824,76.9517175
COIMBATORE,Masonic Medical Centre For Children,hospital,10.9997961,76.9799441
COIMBATORE,Somu medicals,hospital,11.0264568,76.9448591
COIMBATORE,Akila Medicals,hospital,11.0265516,76.9443924
COIMBATORE,Dr.U.S.Prakash's Clinic,hospital,11.0256249,76.9372845
COIMBATORE,KG Eye Hospital,hospital,11.0825506,76.997422
COIMBATORE,"Shree Siva Hospital, Ganapathy,",hospital,11.0441103,76.9856071
